feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
13,49,25,39,28,23,32,1
13,40,23,47,4,28,34,1
4,41,42,29,48,43,6,1
32,22,43,13,20,49,38,1
45,2,42,35,4,26,20,0
21,24,43,26,1,29,14,0
17,10,4,44,3,11,3,0
9,40,35,1,15,44,41,1
12,43,16,27,18,9,24,0
46,33,49,3,20,18,9,1
42,49,46,24,25,17,43,1
14,42,18,10,8,25,9,0
6,17,32,10,24,2,35,0
28,13,47,5,27,32,27,1
45,1,18,45,34,35,38,1
13,17,18,16,48,18,7,0
17,25,41,17,26,43,16,1
41,41,4,46,42,39,45,1
17,28,27,31,12,15,37,0
15,44,24,2,33,29,12,0
36,9,19,41,4,35,7,0
18,3,38,23,3,46,10,0
46,11,43,33,17,48,40,1
14,16,46,13,38,35,4,0
7,22,6,44,47,19,49,1
4,40,41,26,45,16,24,1
25,40,7,5,44,46,36,1
32,3,15,25,21,31,22,0
6,19,47,8,37,38,6,0
42,42,13,33,19,15,4,0
13,40,20,10,48,17,3,0
29,23,5,32,32,31,17,0
22,33,15,32,4,18,5,0
29,27,17,44,2,25,16,0
26,14,6,27,43,34,28,1
39,38,34,1,48,2,43,1
39,1,2,3,2,36,13,0
1,12,27,19,35,4,7,0
36,27,29,7,26,46,11,1
35,46,9,1,10,36,30,0
18,32,2,37,12,11,35,0
5,23,20,47,5,22,33,0
34,28,14,29,34,9,25,0
2,39,30,38,47,21,18,1
4,42,4,39,17,34,30,0
24,24,14,27,16,43,2,0
43,41,37,48,32,26,7,1
18,26,14,15,49,10,42,0
28,43,39,25,39,17,29,1
7,23,34,4,16,13,35,0
20,20,3,40,10,39,44,1
16,17,8,23,46,44,5,0
24,34,34,40,42,46,8,1
49,38,43,25,34,40,20,1
13,37,35,21,33,6,46,1
40,45,49,6,26,32,41,1
36,42,9,11,37,26,1,0
42,34,32,41,28,22,30,1
31,48,12,22,30,21,37,1
43,9,36,11,25,38,28,1
41,42,12,35,15,49,30,1
11,1,48,1,9,3,40,0
45,19,2,11,47,9,11,0
39,29,11,29,14,2,35,0
43,39,2,10,45,5,10,0
14,9,3,24,41,9,15,0
2,45,11,16,2,8,1,0
27,26,12,4,29,20,21,0
31,14,48,15,11,31,21,0
49,3,36,39,19,24,26,1
6,24,10,28,5,6,23,0
5,23,1,5,37,38,40,0
27,19,35,27,32,35,33,1
9,37,46,31,18,14,11,0
27,9,17,9,39,18,12,0
25,10,18,49,36,39,1,1
2,29,48,19,36,3,1,0
28,33,21,39,1,12,17,0
4,36,30,10,28,41,26,0
22,47,8,17,32,11,45,1
4,25,46,37,21,1,37,0
18,11,29,2,49,42,17,0
37,13,3,8,46,2,12,0
13,9,45,1,42,16,16,0
23,40,35,18,2,43,6,0
37,40,38,8,19,41,47,1
29,18,12,33,1,4,6,0
37,1,31,6,31,47,33,1
12,30,13,15,45,34,40,1
26,43,11,23,3,38,11,0
28,24,48,42,24,39,43,1
33,25,22,47,25,35,13,1
17,14,13,6,32,14,34,0
2,37,18,44,49,17,30,1
37,30,33,7,31,31,35,1
18,10,46,16,9,14,2,0
40,12,46,43,7,26,19,1
10,15,15,9,46,18,8,0
12,35,29,26,36,13,17,0
49,34,39,7,25,30,47,1
47,38,15,28,16,47,9,1
18,41,46,14,44,44,11,1
15,45,10,43,29,3,37,1
22,3,28,20,40,7,33,0
41,38,49,12,7,33,20,1
42,18,43,46,3,16,24,1
14,41,24,30,47,35,11,1
5,18,3,42,33,44,12,0
19,42,13,38,27,23,46,1
40,45,9,37,26,24,47,1
9,11,17,26,15,24,37,0
14,11,49,1,19,42,37,0
41,47,15,6,9,4,4,0
19,14,35,37,33,44,42,1
15,23,23,28,33,16,37,0
48,22,48,35,6,5,40,1
10,10,22,34,9,25,36,0
34,48,44,15,26,32,38,1
45,41,35,9,6,43,38,1
9,14,49,13,49,34,31,1
5,16,42,17,27,7,39,0
19,22,45,41,8,48,45,1
3,13,23,6,39,48,4,0
34,18,15,10,13,20,9,0
26,44,4,4,37,30,37,1
25,19,31,12,2,22,13,0
7,1,25,9,26,23,10,0
37,33,39,37,47,16,37,1
42,39,48,22,26,22,9,1
30,46,44,5,38,2,17,1
23,1,32,48,8,42,6,0
37,27,31,37,9,38,28,1
42,26,23,4,10,14,29,0
36,34,4,49,47,17,24,1
18,3,35,14,33,35,35,0
21,7,46,13,41,47,29,1
19,41,25,28,40,32,5,1
26,44,8,24,24,11,41,1
6,46,20,39,19,49,5,1
16,20,43,34,44,16,44,1
45,3,38,38,45,22,16,1
27,25,19,6,5,1,27,0
14,48,20,31,11,9,19,0
8,34,39,18,21,16,21,0
43,31,2,16,47,27,13,1
24,34,27,8,11,29,25,0
28,39,42,46,2,24,46,1
32,16,4,13,38,37,8,0
43,1,31,48,27,38,19,1
6,12,32,38,10,29,40,0
16,41,36,48,42,49,18,1
12,31,5,6,44,44,24,0
11,21,46,27,45,10,19,1
27,49,6,43,4,36,25,1
38,49,46,2,8,49,12,1
2,46,49,2,44,36,28,1
34,2,6,25,32,25,4,0
44,11,5,20,28,48,20,1
37,7,7,45,49,46,29,1
44,19,14,15,27,38,5,0
4,19,32,8,18,26,37,0
43,19,22,49,35,8,17,1
14,14,45,15,27,9,32,0
12,41,2,40,21,38,11,0
1,33,49,34,34,1,1,0
22,32,18,13,18,39,1,0
7,16,29,14,16,20,24,0
43,17,15,16,6,9,46,0
20,20,45,30,15,35,18,1
31,31,15,44,29,2,47,1
19,44,46,15,47,43,12,1
39,32,12,31,20,22,8,0
37,46,30,20,44,6,11,1
30,6,27,3,19,43,47,0
47,25,25,42,42,44,32,1
32,17,11,49,38,41,1,1
36,12,38,29,29,20,45,1
32,44,21,43,1,28,45,1
49,42,6,11,32,19,18,1
47,38,16,26,6,49,38,1
42,33,18,47,39,45,48,1
6,40,7,7,41,22,14,0
40,4,11,12,13,42,13,0
11,14,49,43,35,10,6,0
40,24,13,25,22,39,46,1
25,42,3,6,33,36,25,0
37,31,5,41,33,24,33,1
22,25,45,44,16,23,37,1
12,39,41,14,11,38,16,0
30,18,12,41,26,32,11,0
15,26,22,37,41,20,28,1
41,6,38,28,43,40,25,1
12,47,3,47,20,31,45,1
12,5,26,24,33,3,42,0
10,19,15,46,7,34,40,0
22,28,9,2,35,3,23,0
36,2,44,46,1,33,22,1
13,1,25,36,46,22,2,0
13,4,44,30,48,13,29,1
48,49,27,40,28,23,4,1
28,11,3,36,18,26,38,0
31,8,31,19,2,7,18,0
42,26,21,49,8,13,33,1
45,25,43,15,23,9,2,0
17,44,14,36,36,14,10,0
23,41,23,48,13,3,10,0
23,24,30,33,49,10,47,1
16,18,48,31,18,33,28,1
12,17,24,5,3,46,44,0
3,48,44,27,6,16,7,0
42,45,23,3,13,26,42,1
40,34,46,1,12,39,47,1
47,13,36,40,44,43,8,1
24,21,36,25,44,1,25,1
27,46,43,20,26,29,38,1
1,37,41,33,19,32,43,1
11,8,21,5,5,45,7,0
9,45,30,45,37,6,11,1
17,29,7,5,38,18,8,0
26,27,15,29,33,37,35,1
6,5,11,15,32,12,41,0
31,15,32,14,38,6,26,0
7,2,45,37,10,6,26,0
24,30,36,22,9,35,33,1
16,1,33,8,27,14,19,0
12,4,25,21,1,6,1,0
30,28,11,23,41,36,11,1
15,2,42,28,22,28,20,0
34,43,37,20,23,35,21,1
6,35,36,22,12,27,10,0
22,48,1,35,10,10,14,0
21,13,35,32,33,29,20,1
30,5,9,16,31,25,9,0
17,24,22,15,22,32,9,0
13,19,7,46,25,18,27,0
37,3,44,42,19,6,39,1
38,39,9,24,6,2,14,0
40,32,49,7,19,22,4,0
18,19,20,21,29,28,3,0
20,47,9,39,2,26,30,0
9,26,38,7,41,33,12,0
16,13,6,46,41,11,13,0
41,22,16,13,18,37,31,1
10,44,23,24,40,48,48,1
39,44,21,43,11,35,18,1
6,25,14,40,42,47,4,1
44,49,3,31,46,29,22,1
26,37,4,31,14,33,24,0
20,2,10,44,8,1,21,0
10,47,12,42,23,5,39,1
29,44,12,6,14,35,1,0
11,48,22,1,31,11,32,0
20,6,23,6,10,12,4,0
2,29,33,11,48,31,2,0
21,32,13,4,16,37,43,0
2,8,2,39,40,26,42,0
21,15,25,30,24,38,21,0
11,16,39,4,15,26,24,0
26,5,49,18,12,28,35,0
31,2,18,6,22,31,49,0
7,22,35,5,24,42,5,0
36,42,9,21,42,44,26,1
15,13,4,27,49,12,36,0
31,21,17,43,4,1,7,0
4,3,33,34,5,11,6,0
26,19,34,9,39,35,36,1
25,10,27,32,5,19,15,0
2,18,2,23,41,3,34,0
15,47,5,20,41,13,3,0
17,2,6,46,26,20,28,0
31,9,20,27,10,39,2,0
2,12,37,49,4,1,25,0
19,12,33,33,16,24,31,0
43,26,40,4,44,30,31,1
27,11,9,21,37,17,22,0
26,23,34,46,27,27,4,1
26,26,15,9,44,12,19,0
22,41,49,5,44,21,38,1
40,37,30,32,11,40,37,1
37,40,20,29,22,42,37,1
7,10,10,25,49,19,8,0
34,36,19,23,22,32,20,1
13,40,46,8,7,34,29,1
15,47,8,34,37,19,39,1
13,45,8,11,42,7,40,0
21,41,12,18,13,2,41,0
48,25,42,4,24,38,32,1
26,6,48,18,23,23,16,0
16,40,10,1,16,2,1,0
24,29,43,1,33,41,16,1
35,2,28,48,5,25,12,0
22,6,29,38,12,42,24,0
16,2,25,13,38,30,26,0
28,42,28,17,18,32,38,1
45,18,42,32,21,18,46,1
41,1,14,28,39,49,26,1
20,22,46,48,39,2,7,1
8,46,35,49,25,24,41,1
33,5,10,9,36,41,40,0
44,33,49,21,35,33,43,1
16,31,28,10,1,39,33,0
40,37,36,9,9,27,13,0
8,19,35,41,23,25,37,1
44,33,48,11,46,26,35,1
17,25,30,47,30,34,1,1
38,37,35,9,11,3,4,0
41,28,40,21,46,4,40,1
6,21,11,28,44,21,45,1
42,35,49,42,20,46,41,1
46,31,4,25,31,47,3,1
7,20,15,30,3,33,5,0
13,17,14,16,40,4,18,0
34,15,42,39,12,8,11,0
27,4,26,35,10,1,11,0
37,36,14,17,45,34,20,1
7,22,43,29,30,33,19,1
13,40,42,31,13,47,1,1
47,31,32,38,38,28,36,1
23,16,26,44,6,49,38,1
2,6,43,17,18,9,31,0
48,37,26,48,13,18,23,1
48,39,5,19,37,13,13,0
43,18,11,41,22,14,36,1
19,18,44,14,28,21,8,0
47,42,39,7,32,14,31,1
6,42,33,37,18,7,20,0
7,30,39,35,38,23,41,1
48,38,11,4,29,48,35,1
9,31,42,48,44,47,12,1
31,39,34,34,22,27,48,1
49,36,14,18,9,24,27,1
24,23,9,32,33,17,7,0
32,12,12,44,37,18,6,0
3,43,18,16,10,15,20,0
9,24,6,36,43,29,39,1
24,49,48,2,10,10,6,0
49,49,34,15,27,33,34,1
19,34,32,9,32,16,41,1
12,6,40,4,32,49,33,1
22,10,12,1,45,37,4,0
27,45,7,42,7,33,41,1
21,12,44,42,29,35,5,1
25,14,4,40,26,44,5,0
36,43,10,24,6,40,20,1
20,37,15,41,8,26,36,1
38,27,33,4,24,13,16,0
38,46,1,49,20,23,29,1
5,22,17,25,5,3,20,0
3,9,36,46,14,31,22,0
28,31,41,23,21,34,20,1
3,10,26,16,6,26,13,0
24,26,36,48,11,48,45,1
41,35,38,7,14,10,3,0
3,47,5,31,36,40,40,1
42,43,45,6,36,6,41,1
47,23,37,5,28,38,7,1
49,49,43,39,44,8,3,1
45,49,28,2,7,22,19,0
27,7,28,13,16,23,14,0
29,9,3,42,16,37,4,0
33,32,48,43,9,45,4,1
27,30,27,39,40,47,47,1
32,4,27,19,4,17,33,0
8,22,32,25,15,43,12,0
26,24,32,49,31,6,40,1
14,24,5,43,11,21,39,0
21,42,6,24,31,44,13,1
6,5,49,20,18,12,25,0
42,28,12,15,25,6,5,0
31,4,9,10,42,8,38,0
11,43,45,19,19,23,34,1
46,1,48,32,23,2,6,0
11,40,40,23,43,45,45,1
31,43,20,37,7,28,48,1
20,18,33,18,36,17,24,0
25,8,17,46,23,7,7,0
16,26,22,48,15,46,25,1
24,23,42,28,22,39,39,1
25,21,31,5,42,28,28,1
9,32,18,9,36,30,48,1
20,4,26,27,24,7,35,0
47,19,46,12,44,43,28,1
45,21,2,40,42,45,1,1
21,34,7,1,15,32,24,0
47,29,20,43,18,40,2,1
20,14,21,23,49,23,18,0
25,25,37,23,32,22,39,1
40,14,10,45,24,25,31,1
4,17,8,16,12,33,32,0
26,36,18,44,28,20,33,1
34,3,22,22,26,21,48,1
2,37,14,41,40,41,9,1
4,42,35,12,17,26,22,0
24,16,39,10,31,7,43,0
42,19,42,26,29,5,44,1
49,6,21,47,15,6,5,0
42,32,44,10,34,5,44,1
45,37,35,23,26,13,44,1
41,3,32,4,43,35,49,1
46,44,17,37,18,42,33,1
36,24,2,14,29,9,45,0
25,20,37,12,33,49,38,1
10,12,15,3,45,18,37,0
14,28,46,9,18,49,22,1
17,6,4,31,23,45,48,0
37,13,19,42,5,17,37,0
34,18,30,34,28,4,34,1
31,46,19,29,11,9,45,1
32,28,8,25,48,7,10,0
3,42,3,46,38,31,26,1
5,31,18,6,29,48,1,0
11,42,25,18,36,8,35,0
17,27,37,31,21,21,9,0
6,6,11,28,2,39,2,0
14,16,10,35,3,19,44,0
10,1,38,10,46,38,6,0
21,18,1,4,43,12,27,0
19,34,29,38,4,1,13,0
48,13,30,11,19,11,38,0
21,38,25,22,45,28,34,1
43,32,18,42,45,40,17,1
18,22,30,37,34,23,8,0
39,1,1,49,26,8,29,0
15,30,27,43,49,9,31,1
33,24,45,32,16,19,12,1
28,35,47,4,28,6,24,0
4,43,33,24,46,4,6,0
49,28,5,12,19,33,46,1
4,3,49,37,1,7,29,0
32,24,13,11,13,17,10,0
18,48,12,40,33,20,7,1
17,40,40,7,20,16,39,1
14,44,19,38,2,3,32,0
5,12,43,29,21,19,36,0
24,1,47,32,3,7,25,0
15,22,33,6,18,27,49,0
21,49,3,31,16,39,45,1
7,42,37,26,16,23,32,1
38,28,21,33,21,7,4,0
31,42,27,9,14,36,41,1
37,27,33,44,23,47,48,1
2,12,42,9,39,26,45,0
2,38,16,35,27,14,18,0
15,25,30,45,47,26,30,1
41,4,9,16,40,38,40,1
16,26,48,27,35,31,23,1
28,18,7,11,49,9,39,0
48,32,38,1,42,38,44,1
44,10,29,44,17,31,31,1
26,3,33,40,46,5,46,1
13,39,1,1,24,37,28,0
29,44,27,15,18,27,17,1
46,22,48,23,42,15,1,1
27,34,4,26,48,40,12,1
45,15,22,21,9,17,3,0
39,21,43,26,42,15,25,1
27,24,18,45,21,47,42,1
19,22,30,2,31,41,26,0
35,41,20,40,46,30,8,1
46,20,8,5,18,9,9,0
15,26,11,17,22,47,36,0
34,28,28,37,24,41,28,1
48,27,6,8,28,13,45,0
20,45,47,17,36,9,37,1
37,37,32,22,31,6,20,1
7,42,8,11,20,8,27,0
28,20,5,42,35,5,47,1
23,48,3,34,27,2,33,0
21,22,27,5,38,7,42,0
25,44,21,20,6,10,23,0
23,20,1,23,12,38,35,0
34,38,21,2,45,49,35,1
12,6,47,41,12,11,13,0
12,37,41,44,44,18,28,1
32,19,30,35,34,14,10,0
18,4,37,1,7,42,19,0
19,33,36,30,30,42,38,1
30,24,26,11,49,2,12,0
48,12,31,35,42,39,48,1
1,41,1,45,2,16,6,0
31,23,36,29,46,22,27,1
2,9,16,35,32,12,25,0
44,4,32,23,47,48,49,1
30,27,25,35,7,1,10,0
21,27,25,21,23,8,32,0
17,24,28,48,24,18,27,1
4,18,20,46,6,44,33,0
12,40,20,1,26,2,44,0
18,19,7,26,11,5,15,0
46,1,28,37,23,18,2,0
35,24,2,17,34,31,41,1
40,7,6,11,26,18,44,0
13,10,26,14,22,10,12,0
22,25,37,27,8,1,14,0
42,46,15,19,32,34,39,1
34,31,35,15,12,37,18,1
3,25,18,27,35,19,42,0
38,22,16,32,42,29,21,1
15,11,16,35,44,35,19,0
43,5,19,19,2,34,29,0
19,2,31,36,6,33,34,0
29,32,26,26,7,18,2,0
13,8,15,40,3,33,15,0
9,9,45,46,43,30,18,1
13,33,31,37,26,48,3,1
32,28,44,35,29,44,31,1
39,22,46,36,11,8,46,1
36,18,32,35,38,26,3,1
27,28,2,13,26,30,37,0
25,41,31,3,1,19,26,0
41,29,17,8,5,46,39,1
3,47,41,6,26,23,30,1
23,23,30,43,40,2,29,1
32,7,7,39,10,46,24,0
24,27,26,18,14,2,16,0
17,44,2,43,16,25,21,0
21,32,14,38,19,35,14,0
12,28,38,35,30,38,28,1
26,47,37,38,16,21,45,1
31,15,26,1,6,14,2,0
1,2,29,42,28,29,37,0
34,8,7,16,43,1,14,0
10,41,2,32,36,12,12,0
11,49,36,16,16,25,4,0
46,25,8,33,16,5,28,0
40,11,30,35,29,32,12,1
18,48,16,23,39,48,19,1
19,3,45,39,37,18,12,0
47,6,40,5,19,26,6,0
41,12,7,34,45,26,38,1
35,47,41,41,36,45,34,1
2,34,23,43,21,42,9,0
39,33,2,40,42,3,26,1
6,29,32,37,3,40,30,1
32,22,12,31,31,13,2,0
31,5,34,5,46,10,15,0
47,35,1,10,11,18,23,0
4,49,25,27,37,12,42,1
40,12,5,49,36,26,28,1
14,29,48,43,13,40,29,1
5,44,8,25,38,11,31,0
22,45,48,25,44,25,29,1
10,49,46,28,29,10,30,1
27,44,43,33,35,40,40,1
33,16,45,32,19,37,19,1
22,29,18,20,2,8,42,0
34,16,27,15,36,12,47,1
12,17,46,28,41,46,36,1
14,27,9,13,30,1,39,0
7,37,12,14,28,23,10,0
25,20,48,13,13,36,12,0
37,14,40,42,20,45,17,1
25,8,12,7,13,33,33,0
42,35,46,7,26,47,3,1
45,24,35,4,22,44,42,1
36,24,4,13,14,29,28,0
7,1,29,28,1,11,23,0
31,1,25,22,17,9,34,0
25,31,14,32,1,31,25,0
41,24,10,30,18,7,33,0
48,16,29,8,3,35,38,1
38,24,23,25,9,7,8,0
10,47,31,14,1,8,45,0
13,9,10,37,35,47,31,1
18,22,18,26,11,15,16,0
15,28,7,37,41,33,40,1
2,42,22,11,31,10,7,0
1,44,6,22,44,13,30,0
44,26,17,39,35,30,44,1
26,18,38,21,26,23,19,0
28,34,29,38,18,44,17,1
8,47,13,12,42,9,39,0
28,14,13,10,44,10,20,0
39,33,26,14,38,44,4,1
39,26,13,31,39,42,20,1
30,11,3,27,36,20,16,0
8,21,23,41,41,26,38,1
32,13,9,42,12,8,15,0
41,38,9,39,3,3,21,0
43,11,37,19,8,1,25,0
44,17,7,10,27,32,35,0
17,13,26,21,36,7,47,0
26,42,33,38,17,18,32,1
1,3,5,31,6,31,46,0
46,29,10,18,39,23,30,1
19,24,44,32,14,24,23,1
27,48,15,49,28,21,14,1
17,44,44,36,17,16,8,1
19,48,41,15,1,20,35,1
28,39,40,26,20,15,21,1
26,20,31,8,39,47,33,1
22,12,27,8,9,14,28,0
14,31,36,4,14,14,10,0
19,2,36,18,3,20,12,0
30,44,39,49,17,26,1,1
25,1,45,9,11,34,47,0
43,42,16,18,25,31,8,1
20,27,17,39,31,3,45,1
42,5,40,38,28,2,44,1
27,21,8,49,28,26,12,0
4,25,45,37,20,30,41,1
47,8,14,32,15,38,4,0
1,42,34,17,42,41,4,1
19,43,24,21,13,42,15,1
41,42,28,19,49,6,32,1
48,1,38,40,24,8,47,1
29,10,25,37,11,49,4,0
14,33,31,9,9,44,14,0
5,28,4,22,48,14,6,0
18,10,2,18,41,14,30,0
34,20,7,17,18,39,32,0
12,4,24,22,37,45,49,1
25,1,49,48,18,19,27,1
46,45,35,35,11,46,44,1
30,40,37,3,22,33,49,1
22,17,31,42,36,31,39,1
1,11,7,4,29,1,31,0
15,21,16,3,31,49,24,0
9,11,47,15,34,26,14,0
33,5,32,6,41,1,12,0
39,28,35,32,17,37,10,1
24,18,41,4,11,32,49,1
48,8,30,49,29,10,3,1
34,16,28,46,12,12,48,1
29,18,14,44,36,48,15,1
32,9,32,20,11,42,37,1
3,23,46,30,38,8,46,1
27,48,49,37,6,14,44,1
25,44,39,22,46,39,47,1
24,34,7,1,20,10,27,0
46,49,28,20,24,38,32,1
45,4,22,35,29,47,26,1
27,47,11,42,10,43,16,1
48,9,41,38,3,30,5,0
39,23,8,10,32,46,21,1
46,43,46,8,24,32,12,1
3,26,35,1,17,20,45,0
11,10,12,8,18,7,18,0
32,5,7,14,36,40,21,0
39,9,14,18,30,40,47,1
41,37,19,47,18,27,33,1
24,23,46,26,4,20,12,0
42,16,25,33,39,19,41,1
43,44,41,29,13,34,25,1
40,24,13,33,40,47,29,1
18,10,9,42,46,10,18,0
18,34,25,35,35,12,33,1
32,18,19,3,1,34,20,0
40,8,5,36,19,41,14,0
2,8,14,42,5,19,48,0
1,9,49,12,14,30,4,0
24,5,10,3,5,37,3,0
41,12,6,34,38,26,42,1
39,10,32,29,4,43,13,0
16,5,24,8,16,34,33,0
28,28,36,44,17,12,3,0
35,25,36,37,32,37,22,1
26,4,26,11,37,16,25,0
17,35,31,4,5,36,42,0
10,19,45,31,4,38,14,0
17,35,12,12,17,33,10,0
17,28,2,8,37,6,34,0
36,24,33,17,5,37,33,1
35,8,39,24,49,47,13,1
34,38,24,8,45,43,12,1
1,8,16,47,15,30,34,0
42,29,43,47,26,26,2,1
38,24,29,4,14,36,14,0
3,46,19,28,25,20,26,0
48,35,46,37,47,28,1,1
42,35,8,25,14,2,16,0
10,45,26,27,6,14,41,0
16,19,42,48,21,11,40,1
10,28,31,17,9,39,17,0
3,19,5,39,4,16,34,0
35,22,9,39,6,30,31,0
49,3,12,45,33,40,35,1
6,30,20,37,31,38,13,0
45,10,39,27,42,41,10,1
30,44,32,38,6,6,8,0
37,15,19,36,26,35,28,1
45,14,20,2,3,29,8,0
36,37,7,28,38,11,10,0
28,3,40,36,39,26,41,1
16,22,49,45,13,10,28,1
7,20,7,12,43,36,30,0
34,47,30,8,12,8,9,0
26,21,43,20,46,23,38,1
28,29,16,49,34,29,19,1
9,36,30,38,42,46,25,1
21,23,49,7,36,33,19,1
45,48,13,30,32,8,38,1
46,40,49,16,28,20,47,1
45,33,19,9,9,8,29,0
26,48,49,19,48,37,29,1
5,46,22,39,39,33,29,1
35,40,46,4,21,18,20,1
39,19,34,35,20,48,11,1
44,7,16,33,25,48,40,1
40,38,20,48,34,45,11,1
18,31,33,15,45,45,40,1
42,9,3,29,8,39,49,1
47,10,9,44,24,36,34,1
34,42,34,15,10,28,13,1
4,11,36,29,46,21,37,1
43,13,11,38,37,8,33,1
3,12,22,1,21,42,20,0
40,12,20,20,3,49,46,1
25,16,15,7,6,10,31,0
28,45,6,47,24,23,19,1
5,38,25,21,25,33,45,1
27,19,6,40,42,38,4,1
18,22,12,21,49,1,32,0
46,15,38,26,22,6,48,1
28,47,1,29,35,27,27,1
12,1,29,40,40,33,2,0
16,9,13,7,6,26,15,0
13,11,41,5,31,42,31,0
26,46,34,34,47,41,2,1
34,23,18,41,49,15,32,1
25,2,28,13,5,49,12,0
33,17,36,37,38,48,25,1
9,44,32,16,34,44,24,1
29,27,29,8,11,8,43,0
18,41,20,31,49,48,36,1
4,4,41,22,48,43,7,0
47,6,20,25,6,39,22,0
23,35,42,48,10,9,23,1
7,45,49,32,10,42,11,1
27,6,36,35,9,44,18,0
6,13,11,24,1,31,25,0
17,3,13,39,23,8,42,0
45,12,29,16,6,6,35,0
25,3,22,7,16,32,31,0
8,9,3,9,44,1,31,0
31,42,6,25,6,12,13,0
45,6,6,31,24,24,2,0
7,1,38,10,2,16,29,0
33,6,21,24,34,11,42,0
21,43,14,18,39,36,21,1
33,7,11,33,9,17,41,0
2,6,30,32,14,31,27,0
5,10,42,19,29,2,45,0
16,49,43,39,12,39,25,1
41,32,5,38,48,29,10,1
29,34,14,20,39,11,41,1
41,31,46,37,29,42,4,1
9,15,3,29,45,25,34,0
2,49,46,25,36,31,19,1
1,40,25,46,39,48,18,1
12,45,16,46,29,39,26,1
15,38,16,4,42,39,24,1
48,27,19,37,3,37,11,1
12,7,14,20,44,22,24,0
13,48,49,23,35,24,4,1
44,10,26,30,41,24,17,1
17,23,40,8,23,21,21,0
21,15,30,47,1,11,13,0
27,45,35,40,27,27,6,1
11,49,12,1,33,9,37,0
7,41,34,14,33,4,18,0
14,11,33,20,8,10,21,0
48,9,19,10,22,16,41,0
44,16,37,2,3,16,16,0
37,30,15,28,16,43,4,0
22,35,2,45,26,15,26,0
39,27,33,43,42,36,3,1
16,45,9,7,40,19,49,1
16,17,29,33,15,27,41,1
22,49,18,28,36,13,43,1
29,17,18,47,33,24,41,1
42,14,43,31,4,17,27,1
15,7,31,46,1,6,47,0
14,1,2,8,33,13,15,0
32,42,21,49,39,11,11,1
40,48,37,38,40,37,19,1
5,33,16,36,32,5,1,0
12,22,23,38,16,32,15,0
8,2,12,19,1,19,34,0
32,26,31,6,4,17,11,0
12,6,47,38,40,31,47,1
49,7,25,30,42,27,10,1
44,18,22,23,9,40,34,1
33,34,1,17,43,34,44,1
21,23,22,1,8,34,14,0
24,20,45,37,39,22,46,1
47,17,29,28,14,33,12,1
4,28,40,30,28,30,7,0
39,45,32,45,23,22,33,1
41,1,43,19,24,6,12,0
25,29,37,25,7,25,45,1
47,31,40,31,32,23,11,1
40,37,7,32,11,25,42,1
1,16,28,44,3,12,37,0
32,32,49,28,38,44,17,1
12,28,24,7,14,22,8,0
16,18,40,41,2,37,17,0
26,44,39,47,41,23,4,1
18,31,39,10,2,18,43,0
14,6,41,30,4,14,5,0
49,7,15,19,18,36,30,0
34,5,42,15,10,1,9,0
26,35,31,15,11,6,16,0
7,36,7,46,26,48,26,1
35,16,18,5,39,10,35,0
49,10,39,12,48,45,23,1
35,11,13,44,27,29,10,0
43,49,39,26,48,34,2,1
19,25,12,6,35,1,20,0
42,22,49,30,32,35,43,1
24,25,12,29,4,1,41,0
17,45,11,7,44,40,4,0
30,22,44,25,48,21,28,1
39,34,44,1,48,27,39,1
7,2,33,30,42,18,14,0
10,41,25,37,33,2,46,1
44,34,8,29,9,35,23,1
14,37,25,7,7,36,20,0
7,39,35,44,46,4,45,1
43,29,11,13,33,9,4,0
31,47,5,46,5,44,39,1
22,42,21,33,20,31,34,1
42,27,31,34,32,29,12,1
26,20,20,15,5,36,46,0
7,17,34,40,48,37,1,1
17,25,16,6,32,6,35,0
27,16,8,29,1,8,32,0
16,28,8,16,34,24,13,0
17,5,25,43,26,47,34,1
6,34,31,32,37,29,9,1
16,5,46,40,1,16,37,0
36,14,28,30,45,38,26,1
49,15,35,4,36,30,6,0
32,2,5,8,39,31,8,0
27,18,32,13,14,7,31,0
46,19,42,33,11,36,1,1
17,42,16,13,42,36,12,1
2,14,10,6,4,27,12,0
36,14,42,32,46,10,14,1
18,18,8,14,11,34,27,0
15,20,25,41,13,2,13,0
7,27,41,19,9,38,7,0
8,22,46,35,46,36,29,1
40,8,7,45,31,24,23,1
9,33,40,41,6,36,15,1
32,35,11,26,44,5,40,1
31,48,39,33,5,30,21,1
27,42,31,1,28,42,16,1
9,35,34,13,7,5,34,0
46,36,46,6,15,11,33,1
26,24,5,14,14,24,29,0
45,34,2,17,47,40,32,1
27,27,30,4,49,40,43,1
17,1,45,45,34,25,25,1
43,16,25,8,12,36,44,1
10,10,39,39,40,7,14,0
38,44,36,27,33,8,26,1
48,17,29,46,44,18,42,1
19,27,31,20,6,6,7,0
49,38,29,11,12,41,31,1
48,36,3,31,14,48,14,1
4,8,23,45,13,44,40,1
8,22,39,41,49,5,14,1
1,17,44,21,41,7,28,0
46,41,4,48,18,11,4,0
8,34,8,10,21,20,11,0
21,43,23,7,29,34,45,1
17,6,35,18,30,28,9,0
29,36,40,49,48,15,46,1
25,22,16,19,32,18,11,0
15,14,40,35,8,9,24,0
36,27,12,10,5,26,42,0
